pid,classified,prob
IFCB1_2013_052_043918_00798,Ditylum,0.9266666666666667
IFCB1_2013_052_043918_00799,bad,0.9266666666666667
IFCB1_2013_052_043918_00800,Guinardia,0.8899999999999999
IFCB1_2013_052_043918_00801,Rhizosolenia,0.4266666666666667
IFCB1_2013_052_043918_00803,Myrionecta,0.99
IFCB1_2013_052_043918_00804,Licmophora,0.7799999999999998
IFCB1_2013_052_043918_00805,Rhizosolenia,0.7899999999999998
IFCB1_2013_052_043918_00806,Chaetoceros,0.983333333333334
IFCB1_2013_052_043918_00807,mix,0.9366666666666668
IFCB1_2013_052_043918_00808,mix,0.8633333333333326
IFCB1_2013_052_043918_00809,mix,0.42
IFCB1_2013_052_043918_00810,ciliate_mix,0.9766666666666668
IFCB1_2013_052_043918_00811,bad,0.9833333333333334
IFCB1_2013_052_043918_00812,Rhizosolenia,0.4233333333333337
IFCB1_2013_052_043918_00814,ciliate_mix,0.7833333333333329
IFCB1_2013_052_043918_00815,mix,0.3833333333333331
IFCB1_2013_052_043918_00816,Guinardia,0.8466666666666667
IFCB1_2013_052_043918_00817,Coscinodiscus,0.3400000000000001
IFCB1_2013_052_043918_00818,ciliate_mix,0.5033333333333331
IFCB1_2013_052_043918_00819,Rhizosolenia,0.6733333333333331
IFCB1_2013_052_043918_00821,Thalassiosira_dirty,0.3800000000000001
IFCB1_2013_052_043918_00822,Guinardia,0.7000000000000001
IFCB1_2013_052_043918_00823,mix,0.1866666666666665
IFCB1_2013_052_043918_00824,bad,0.7200000000000001
IFCB1_2013_052_043918_00825,DactFragCerataul,0.4433333333333333
IFCB1_2013_052_043918_00826,Gyrodinium,0.8
IFCB1_2013_052_043918_00827,ciliate_mix,0.9933333333333332
IFCB1_2013_052_043918_00828,Guinardia,0.7933333333333332
IFCB1_2013_052_043918_00829,ciliate_mix,0.3733333333333333
IFCB1_2013_052_043918_00830,Corethron,0.8633333333333332
IFCB1_2013_052_043918_00831,detritus,0.9199999999999998
IFCB1_2013_052_043918_00832,Skeletonema,0.4466666666666668
IFCB1_2013_052_043918_00833,ciliate_mix,0.8466666666666667
IFCB1_2013_052_043918_00834,Rhizosolenia,0.4833333333333331
IFCB1_2013_052_043918_00836,mix,0.8599999999999999
IFCB1_2013_052_043918_00837,Guinardia,0.38
IFCB1_2013_052_043918_00838,bad,0.7933333333333333
IFCB1_2013_052_043918_00839,Rhizosolenia,0.95
IFCB1_2013_052_043918_00840,detritus,0.6866666666666669
IFCB1_2013_052_043918_00841,Rhizosolenia,0.9433333333333336
IFCB1_2013_052_043918_00842,detritus,0.9600000000000002
IFCB1_2013_052_043918_00843,Guinardia,0.9266666666666667
IFCB1_2013_052_043918_00844,Guinardia,0.8933333333333332
IFCB1_2013_052_043918_00845,Guinardia,0.4400000000000001
IFCB1_2013_052_043918_00846,mix,0.5666666666666667
IFCB1_2013_052_043918_00847,Guinardia,0.9733333333333336
IFCB1_2013_052_043918_00848,Guinardia,0.8599999999999997
IFCB1_2013_052_043918_00849,DactFragCerataul,0.9766666666666668
IFCB1_2013_052_043918_00850,Dactyliosolen,0.9933333333333336
IFCB1_2013_052_043918_00852,Guinardia,0.8333333333333339
IFCB1_2013_052_043918_00853,mix,0.9766666666666668
IFCB1_2013_052_043918_00854,Rhizosolenia,0.8633333333333331
IFCB1_2013_052_043918_00856,ciliate_mix,0.6733333333333336
IFCB1_2013_052_043918_00857,mix,0.6533333333333331
IFCB1_2013_052_043918_00858,bad,0.8566666666666662
IFCB1_2013_052_043918_00859,Guinardia,0.9800000000000006
IFCB1_2013_052_043918_00860,mix,0.4766666666666665
IFCB1_2013_052_043918_00861,Skeletonema,0.8099999999999999
IFCB1_2013_052_043918_00863,Hemiaulus,0.2966666666666669
IFCB1_2013_052_043918_00865,Guinardia,0.7066666666666668
IFCB1_2013_052_043918_00866,Thalassiosira_dirty,0.4666666666666665
IFCB1_2013_052_043918_00868,Guinardia,0.99
IFCB1_2013_052_043918_00869,Guinardia,0.9533333333333333
IFCB1_2013_052_043918_00870,Guinardia,1.0
IFCB1_2013_052_043918_00871,mix,0.7566666666666667
IFCB1_2013_052_043918_00872,Skeletonema,0.9000000000000001
IFCB1_2013_052_043918_00874,Guinardia,0.5966666666666669
IFCB1_2013_052_043918_00875,Chaetoceros,0.23999999999999996
IFCB1_2013_052_043918_00876,Gyrodinium,0.31999999999999995
IFCB1_2013_052_043918_00877,Rhizosolenia,0.98
IFCB1_2013_052_043918_00878,Rhizosolenia,0.3800000000000001
IFCB1_2013_052_043918_00880,Rhizosolenia,0.9933333333333332
IFCB1_2013_052_043918_00881,mix,0.9366666666666664
IFCB1_2013_052_043918_00882,tintinnid,0.4899999999999997
IFCB1_2013_052_043918_00883,Thalassiosira_dirty,0.9833333333333336
IFCB1_2013_052_043918_00885,detritus,0.8899999999999996
IFCB1_2013_052_043918_00886,Guinardia,0.8799999999999994
IFCB1_2013_052_043918_00887,bad,0.7333333333333332
IFCB1_2013_052_043918_00888,Chaetoceros,0.8999999999999999
IFCB1_2013_052_043918_00889,Dactyliosolen,0.4000000000000001
IFCB1_2013_052_043918_00890,Licmophora,0.9566666666666668
IFCB1_2013_052_043918_00891,ciliate_mix,0.9033333333333332
IFCB1_2013_052_043918_00892,Corethron,0.8500000000000004
IFCB1_2013_052_043918_00893,Rhizosolenia,0.9566666666666668
IFCB1_2013_052_043918_00895,mix,0.916666666666667
IFCB1_2013_052_043918_00896,mix,0.9599999999999992
IFCB1_2013_052_043918_00897,Guinardia,0.9733333333333336
IFCB1_2013_052_043918_00898,bad,1.0
IFCB1_2013_052_043918_00899,mix,0.4100000000000001
IFCB1_2013_052_043918_00900,Guinardia,0.8566666666666666
IFCB1_2013_052_043918_00901,Thalassiosira_dirty,0.3333333333333333
IFCB1_2013_052_043918_00902,mix,0.6566666666666667
IFCB1_2013_052_043918_00903,Corethron,0.996666666666667
IFCB1_2013_052_043918_00904,mix,0.38666666666666655
IFCB1_2013_052_043918_00905,mix,0.9533333333333328
IFCB1_2013_052_043918_00906,bad,0.9666666666666672
IFCB1_2013_052_043918_00907,Guinardia,0.3766666666666669
IFCB1_2013_052_043918_00908,Corethron,0.8566666666666664
IFCB1_2013_052_043918_00909,Pyramimonas,0.5166666666666666
IFCB1_2013_052_043918_00910,Thalassiosira_dirty,0.9533333333333338
IFCB1_2013_052_043918_00911,detritus,0.35
IFCB1_2013_052_043918_00912,Rhizosolenia,0.9666666666666665
IFCB1_2013_052_043918_00914,mix,0.5599999999999997
IFCB1_2013_052_043918_00915,clusterflagellate,0.9866666666666668
IFCB1_2013_052_043918_00916,ciliate_mix,0.9733333333333338
IFCB1_2013_052_043918_00917,Ditylum,0.9399999999999998
IFCB1_2013_052_043918_00918,Rhizosolenia,0.9100000000000004
IFCB1_2013_052_043918_00919,mix,0.4700000000000002
IFCB1_2013_052_043918_00920,Rhizosolenia,0.9066666666666668
IFCB1_2013_052_043918_00922,mix,0.933333333333333
IFCB1_2013_052_043918_00923,Rhizosolenia,0.9566666666666668
IFCB1_2013_052_043918_00924,Guinardia,1.0
IFCB1_2013_052_043918_00925,Rhizosolenia,0.976666666666667
IFCB1_2013_052_043918_00926,Eucampia,0.8300000000000001
IFCB1_2013_052_043918_00927,mix,0.8300000000000003
IFCB1_2013_052_043918_00928,Dactyliosolen,0.863333333333333
IFCB1_2013_052_043918_00930,mix,0.4800000000000002
IFCB1_2013_052_043918_00931,dino30,0.7599999999999999
IFCB1_2013_052_043918_00932,mix,0.9666666666666665
IFCB1_2013_052_043918_00933,dino30,0.8166666666666667
IFCB1_2013_052_043918_00934,detritus,0.7366666666666667
IFCB1_2013_052_043918_00935,mix,0.6
IFCB1_2013_052_043918_00936,dino30,0.9733333333333338
IFCB1_2013_052_043918_00937,mix,0.7833333333333337
IFCB1_2013_052_043918_00938,Guinardia,0.98
IFCB1_2013_052_043918_00939,bad,0.9266666666666664
IFCB1_2013_052_043918_00940,Thalassiosira_dirty,0.9000000000000002
IFCB1_2013_052_043918_00941,mix,0.5299999999999997
IFCB1_2013_052_043918_00942,mix,0.4566666666666667
IFCB1_2013_052_043918_00943,clusterflagellate,0.6099999999999999
IFCB1_2013_052_043918_00944,dino30,0.4166666666666665
IFCB1_2013_052_043918_00945,DactFragCerataul,0.9833333333333344
IFCB1_2013_052_043918_00946,Corethron,0.5733333333333334
IFCB1_2013_052_043918_00947,Ditylum,0.6399999999999998
IFCB1_2013_052_043918_00948,Gyrodinium,0.9166666666666666
IFCB1_2013_052_043918_00949,Rhizosolenia,0.7566666666666667
IFCB1_2013_052_043918_00950,dino30,0.7333333333333333
IFCB1_2013_052_043918_00951,ciliate_mix,0.4199999999999999
IFCB1_2013_052_043918_00952,Guinardia,0.94
IFCB1_2013_052_043918_00953,Rhizosolenia,0.7933333333333332
IFCB1_2013_052_043918_00955,detritus,0.9733333333333332
IFCB1_2013_052_043918_00956,Guinardia,0.4433333333333333
IFCB1_2013_052_043918_00957,mix,0.9566666666666668
IFCB1_2013_052_043918_00958,bad,0.9066666666666668
IFCB1_2013_052_043918_00959,Guinardia,0.8866666666666665
IFCB1_2013_052_043918_00960,mix_elongated,0.9933333333333332
IFCB1_2013_052_043918_00961,DactFragCerataul,0.3933333333333335
IFCB1_2013_052_043918_00962,dino30,0.5466666666666664
IFCB1_2013_052_043918_00963,mix,0.7266666666666665
IFCB1_2013_052_043918_00964,Skeletonema,0.5966666666666665
IFCB1_2013_052_043918_00965,bad,0.5766666666666669
IFCB1_2013_052_043918_00966,mix,0.8866666666666665
IFCB1_2013_052_043918_00967,Pyramimonas,0.9866666666666666
IFCB1_2013_052_043918_00968,mix,0.9633333333333332
IFCB1_2013_052_043918_00969,mix,0.9366666666666664
IFCB1_2013_052_043918_00970,Guinardia,0.996666666666667
IFCB1_2013_052_043918_00971,Guinardia,0.5100000000000001
IFCB1_2013_052_043918_00972,Guinardia,0.2633333333333334
IFCB1_2013_052_043918_00974,Dactyliosolen,0.863333333333333
IFCB1_2013_052_043918_00975,Rhizosolenia,0.7866666666666671
IFCB1_2013_052_043918_00976,dino30,0.5166666666666669
IFCB1_2013_052_043918_00977,Rhizosolenia,0.9599999999999996
IFCB1_2013_052_043918_00978,Thalassiosira,0.9433333333333334
IFCB1_2013_052_043918_00979,Dinophysis,0.3699999999999998
IFCB1_2013_052_043918_00980,Gonyaulax,0.9700000000000004
IFCB1_2013_052_043918_00981,Myrionecta,0.4233333333333333
IFCB1_2013_052_043918_00982,Asterionellopsis,0.8466666666666663
IFCB1_2013_052_043918_00983,mix,0.9066666666666671
IFCB1_2013_052_043918_00984,Rhizosolenia,0.9366666666666664
IFCB1_2013_052_043918_00986,detritus,0.7166666666666671
IFCB1_2013_052_043918_00987,Ditylum,0.3966666666666666
IFCB1_2013_052_043918_00988,Guinardia,0.6433333333333332
IFCB1_2013_052_043918_00989,bad,0.2699999999999997
IFCB1_2013_052_043918_00990,mix,0.5033333333333331
IFCB1_2013_052_043918_00991,mix,0.4666666666666665
IFCB1_2013_052_043918_00992,mix,0.5200000000000001
IFCB1_2013_052_043918_00993,Rhizosolenia,0.99
IFCB1_2013_052_043918_00994,Dactyliosolen,0.44333333333333336
IFCB1_2013_052_043918_00996,Guinardia,0.8699999999999996
IFCB1_2013_052_043918_00997,Skeletonema,0.33
IFCB1_2013_052_043918_00998,mix,0.4966666666666662
IFCB1_2013_052_043918_00999,mix,0.9033333333333328
IFCB1_2013_052_043918_01000,Dinobryon,0.7866666666666665
IFCB1_2013_052_043918_01001,mix,1.0
IFCB1_2013_052_043918_01002,Rhizosolenia,0.7733333333333334
IFCB1_2013_052_043918_01004,mix,0.2400000000000001
IFCB1_2013_052_043918_01005,Myrionecta,0.7666666666666667
IFCB1_2013_052_043918_01006,Guinardia,0.5099999999999999
IFCB1_2013_052_043918_01007,mix,0.8066666666666668
IFCB1_2013_052_043918_01008,Rhizosolenia,0.2633333333333331
IFCB1_2013_052_043918_01010,Rhizosolenia,0.5366666666666666
IFCB1_2013_052_043918_01011,Cylindrotheca,0.99
IFCB1_2013_052_043918_01012,Guinardia,0.943333333333333
IFCB1_2013_052_043918_01013,ciliate_mix,0.3833333333333331
IFCB1_2013_052_043918_01014,Guinardia_striata,0.986666666666667
IFCB1_2013_052_043918_01015,DactFragCerataul,0.9400000000000002
IFCB1_2013_052_043918_01016,mix,0.8000000000000003
IFCB1_2013_052_043918_01017,tintinnid,0.4500000000000001
IFCB1_2013_052_043918_01018,Rhizosolenia,0.9433333333333332
IFCB1_2013_052_043918_01019,Cerataulina,0.833333333333333
IFCB1_2013_052_043918_01020,Dactyliosolen,0.7866666666666668
IFCB1_2013_052_043918_01021,mix,0.3533333333333333
IFCB1_2013_052_043918_01022,Ephemera,0.933333333333333
IFCB1_2013_052_043918_01023,Chaetoceros,0.8966666666666664
IFCB1_2013_052_043918_01024,Corethron,0.4899999999999997
IFCB1_2013_052_043918_01025,mix,0.7966666666666669
IFCB1_2013_052_043918_01026,Rhizosolenia,0.43666666666666654
IFCB1_2013_052_043918_01028,dino30,0.8633333333333326
IFCB1_2013_052_043918_01029,Rhizosolenia,0.8666666666666665
IFCB1_2013_052_043918_01030,Rhizosolenia,0.3800000000000001
IFCB1_2013_052_043918_01031,Guinardia,0.8999999999999992
IFCB1_2013_052_043918_01032,mix,0.3866666666666668
IFCB1_2013_052_043918_01033,Thalassiosira_dirty,0.6966666666666671
IFCB1_2013_052_043918_01034,Corethron,0.5133333333333332
IFCB1_2013_052_043918_01035,Chaetoceros,0.5599999999999998
IFCB1_2013_052_043918_01036,dino30,0.65
IFCB1_2013_052_043918_01037,mix,0.7533333333333332
IFCB1_2013_052_043918_01038,mix,0.9399999999999996
IFCB1_2013_052_043918_01039,Rhizosolenia,0.7333333333333334
IFCB1_2013_052_043918_01040,Dactyliosolen,0.8899999999999998
IFCB1_2013_052_043918_01041,Rhizosolenia,0.9366666666666664
IFCB1_2013_052_043918_01043,Guinardia,0.91
IFCB1_2013_052_043918_01044,dino30,0.9666666666666666
IFCB1_2013_052_043918_01045,Rhizosolenia,0.9733333333333338
IFCB1_2013_052_043918_01046,Skeletonema,0.566666666666667
IFCB1_2013_052_043918_01047,detritus,1.0
IFCB1_2013_052_043918_01048,Guinardia,0.5733333333333333
IFCB1_2013_052_043918_01049,Phaeocystis,0.923333333333334
IFCB1_2013_052_043918_01051,Guinardia,0.9900000000000002
IFCB1_2013_052_043918_01052,ciliate_mix,0.5600000000000002
IFCB1_2013_052_043918_01053,mix,0.8166666666666668
IFCB1_2013_052_043918_01054,ciliate_mix,0.4666666666666665
IFCB1_2013_052_043918_01055,mix,0.4133333333333335
IFCB1_2013_052_043918_01056,mix,0.16666666666666674
IFCB1_2013_052_043918_01057,mix,0.3966666666666665
IFCB1_2013_052_043918_01058,Dinophysis,0.7733333333333334
IFCB1_2013_052_043918_01059,Dactyliosolen,0.38333333333333336
IFCB1_2013_052_043918_01060,Dactyliosolen,0.9900000000000004
IFCB1_2013_052_043918_01062,mix,0.7100000000000002
IFCB1_2013_052_043918_01063,Rhizosolenia,0.9633333333333328
IFCB1_2013_052_043918_01065,Guinardia,0.6333333333333331
IFCB1_2013_052_043918_01066,mix,0.9533333333333333
IFCB1_2013_052_043918_01067,Rhizosolenia,0.66
IFCB1_2013_052_043918_01069,Ephemera,0.9500000000000004
IFCB1_2013_052_043918_01070,mix,0.8533333333333335
IFCB1_2013_052_043918_01071,dino30,0.863333333333333
IFCB1_2013_052_043918_01072,Guinardia,0.6700000000000002
IFCB1_2013_052_043918_01073,Myrionecta,0.4766666666666667
IFCB1_2013_052_043918_01074,DactFragCerataul,0.4966666666666666
IFCB1_2013_052_043918_01075,dino30,0.6066666666666674
IFCB1_2013_052_043918_01076,Myrionecta,0.3033333333333336
IFCB1_2013_052_043918_01077,DactFragCerataul,0.97
IFCB1_2013_052_043918_01078,Guinardia,0.8533333333333334
IFCB1_2013_052_043918_01079,Rhizosolenia,0.9800000000000004
IFCB1_2013_052_043918_01081,Thalassiosira_dirty,0.7766666666666667
IFCB1_2013_052_043918_01083,Dactyliosolen,0.8433333333333335
IFCB1_2013_052_043918_01084,bad,0.9666666666666665
IFCB1_2013_052_043918_01085,Guinardia,0.9333333333333332
IFCB1_2013_052_043918_01086,Pseudonitzschia,0.8300000000000003
IFCB1_2013_052_043918_01087,mix,0.9866666666666666
IFCB1_2013_052_043918_01088,Corethron,0.9333333333333332
IFCB1_2013_052_043918_01089,bad,0.5733333333333328
IFCB1_2013_052_043918_01090,Rhizosolenia,0.9766666666666668
IFCB1_2013_052_043918_01091,Guinardia,0.99
IFCB1_2013_052_043918_01092,Guinardia,0.3799999999999999
IFCB1_2013_052_043918_01093,mix,0.86
IFCB1_2013_052_043918_01094,Rhizosolenia,0.99
IFCB1_2013_052_043918_01096,Rhizosolenia,0.7866666666666664
IFCB1_2013_052_043918_01097,Thalassiosira_dirty,0.9466666666666664
IFCB1_2013_052_043918_01098,mix,0.59
IFCB1_2013_052_043918_01099,Guinardia,0.5666666666666667
IFCB1_2013_052_043918_01100,Guinardia,0.8099999999999999
IFCB1_2013_052_043918_01101,Rhizosolenia,0.9733333333333342
IFCB1_2013_052_043918_01102,mix_elongated,0.4966666666666666
IFCB1_2013_052_043918_01103,ciliate_mix,0.5533333333333332
IFCB1_2013_052_043918_01104,Rhizosolenia,0.9433333333333328
IFCB1_2013_052_043918_01105,mix,0.8433333333333335
IFCB1_2013_052_043918_01106,dino30,0.5933333333333329
IFCB1_2013_052_043918_01107,mix,0.9466666666666664
IFCB1_2013_052_043918_01108,mix,0.773333333333333
IFCB1_2013_052_043918_01109,Pseudonitzschia,0.8566666666666669
IFCB1_2013_052_043918_01110,bad,0.4866666666666666
IFCB1_2013_052_043918_01111,Corethron,0.4899999999999999
IFCB1_2013_052_043918_01112,Guinardia,0.7299999999999998
IFCB1_2013_052_043918_01113,mix,0.8366666666666661
IFCB1_2013_052_043918_01114,mix,0.9733333333333336
IFCB1_2013_052_043918_01115,Rhizosolenia,0.5500000000000002
IFCB1_2013_052_043918_01117,Guinardia,0.93
IFCB1_2013_052_043918_01118,mix,0.84
IFCB1_2013_052_043918_01119,Rhizosolenia,0.99
IFCB1_2013_052_043918_01121,mix,0.7400000000000003
IFCB1_2013_052_043918_01122,Guinardia,0.4678720030767306
IFCB1_2013_052_043918_01123,ciliate_mix,0.8633333333333328
IFCB1_2013_052_043918_01124,mix,0.8699999999999997
IFCB1_2013_052_043918_01125,mix,0.7900000000000003
IFCB1_2013_052_043918_01126,Phaeocystis,0.7766666666666667
IFCB1_2013_052_043918_01128,detritus,0.5866666666666662
IFCB1_2013_052_043918_01129,Licmophora,0.5799999999999995
IFCB1_2013_052_043918_01130,Rhizosolenia,0.42
IFCB1_2013_052_043918_01132,Guinardia,0.4000000000000001
IFCB1_2013_052_043918_01133,Dinobryon,0.5766666666666671
IFCB1_2013_052_043918_01134,ciliate_mix,0.8466666666666662
IFCB1_2013_052_043918_01135,Cerataulina,0.6033333333333335
IFCB1_2013_052_043918_01136,mix,0.9633333333333328
IFCB1_2013_052_043918_01137,mix,0.7699999999999998
IFCB1_2013_052_043918_01138,detritus,0.5566666666666668
IFCB1_2013_052_043918_01139,Guinardia,0.4233333333333334
IFCB1_2013_052_043918_01140,bad,0.8733333333333332
IFCB1_2013_052_043918_01141,Guinardia,0.74
IFCB1_2013_052_043918_01142,mix,0.3766666666666668
IFCB1_2013_052_043918_01143,Guinardia,0.6266666666666662
IFCB1_2013_052_043918_01144,mix,0.8499999999999995
IFCB1_2013_052_043918_01145,Guinardia,0.4666666666666666
IFCB1_2013_052_043918_01146,mix,0.9499999999999996
IFCB1_2013_052_043918_01147,mix,0.4100000000000002
IFCB1_2013_052_043918_01148,Dactyliosolen,0.6133333333333337
IFCB1_2013_052_043918_01149,Cerataulina,0.18333333333333335
IFCB1_2013_052_043918_01150,Guinardia,0.9233333333333336
IFCB1_2013_052_043918_01151,Rhizosolenia,0.6733333333333332
IFCB1_2013_052_043918_01153,dino30,0.9233333333333332
IFCB1_2013_052_043918_01154,Gyrodinium,0.6166666666666666
IFCB1_2013_052_043918_01155,mix,0.836666666666667
IFCB1_2013_052_043918_01156,Guinardia,0.9633333333333329
IFCB1_2013_052_043918_01157,bad,0.5033333333333339
IFCB1_2013_052_043918_01158,Thalassiosira,0.5633333333333328
IFCB1_2013_052_043918_01159,Rhizosolenia,0.3466666666666666
IFCB1_2013_052_043918_01160,dino30,0.4699999999999998
IFCB1_2013_052_043918_01161,ciliate_mix,0.7266666666666672
IFCB1_2013_052_043918_01162,Guinardia,0.4400000000000001
IFCB1_2013_052_043918_01163,Guinardia,0.2866666666666668
IFCB1_2013_052_043918_01164,Cerataulina,0.4933333333333338
IFCB1_2013_052_043918_01165,detritus,0.41
IFCB1_2013_052_043918_01167,Prorocentrum,0.8633333333333331
IFCB1_2013_052_043918_01168,Corethron,0.8533333333333337
IFCB1_2013_052_043918_01169,detritus,0.9966666666666668
IFCB1_2013_052_043918_01170,mix,0.9933333333333332
IFCB1_2013_052_043918_01171,dino30,0.9366666666666664
IFCB1_2013_052_043918_01172,ciliate_mix,0.8866666666666662
IFCB1_2013_052_043918_01173,Ephemera,0.4200000000000001
IFCB1_2013_052_043918_01174,Guinardia,0.993333333333333
IFCB1_2013_052_043918_01175,Phaeocystis,0.8866666666666665
IFCB1_2013_052_043918_01177,ciliate_mix,0.5933333333333338
IFCB1_2013_052_043918_01178,mix,0.5578720030767306
IFCB1_2013_052_043918_01179,bad,0.6466666666666671
IFCB1_2013_052_043918_01180,Rhizosolenia,0.59
IFCB1_2013_052_043918_01182,detritus,0.4266666666666665
IFCB1_2013_052_043918_01183,Dinobryon,0.3633333333333334
IFCB1_2013_052_043918_01184,Chaetoceros,0.46
IFCB1_2013_052_043918_01185,detritus,0.7999999999999999
IFCB5_2010_325_190408_00002,mix,0.953333333333333
IFCB5_2010_325_190408_00003,mix,0.826666666666667
IFCB5_2010_325_190408_00004,detritus,0.2500000000000001
IFCB5_2010_325_190408_00005,Leptocylindrus,0.5700000000000005
IFCB5_2010_325_190408_00006,mix,0.5633333333333334
IFCB5_2010_325_190408_00007,Leptocylindrus,0.873333333333333
IFCB5_2010_325_190408_00008,mix,0.97
IFCB5_2010_325_190408_00009,mix,0.7233333333333336
IFCB5_2010_325_190408_00010,mix,0.8166666666666663
IFCB5_2010_325_190408_00011,mix,0.7799999999999998
IFCB5_2010_325_190408_00012,Stephanopyxis,0.7266666666666666
IFCB5_2010_325_190408_00014,Gonyaulax,0.9633333333333332
IFCB5_2010_325_190408_00015,detritus,0.32000000000000034
IFCB5_2010_325_190408_00016,mix,0.9966666666666671
IFCB5_2010_325_190408_00017,mix,0.3033333333333331
IFCB5_2010_325_190408_00018,mix,0.9499999999999998
IFCB5_2010_325_190408_00019,mix_elongated,0.9933333333333332
IFCB5_2010_325_190408_00020,mix_elongated,0.8233333333333336
IFCB5_2010_325_190408_00021,mix,0.8466666666666663
IFCB5_2010_325_190408_00022,mix,0.5933333333333333
IFCB5_2010_325_190408_00023,mix_elongated,0.9900000000000004
IFCB5_2010_325_190408_00024,mix,0.9666666666666668
IFCB5_2010_325_190408_00026,mix,0.5066666666666663
IFCB5_2010_325_190408_00028,detritus,0.8966666666666666
IFCB5_2010_325_190408_00030,mix,0.9933333333333332
IFCB5_2010_325_190408_00031,mix,0.9233333333333336
IFCB5_2010_325_190408_00032,mix,0.5266666666666666
IFCB5_2010_325_190408_00035,mix,0.9566666666666668
IFCB5_2010_325_190408_00036,mix,0.8033333333333339
IFCB5_2010_325_190408_00038,mix,0.5333333333333333
IFCB5_2010_325_190408_00039,mix,0.7999999999999997
IFCB5_2010_325_190408_00040,mix,0.37666666666666665
IFCB5_2010_325_190408_00042,Asterionellopsis,0.28
IFCB5_2010_325_190408_00043,Skeletonema,0.983333333333334
IFCB5_2010_325_190408_00044,mix,0.586666666666667
IFCB5_2010_325_190408_00045,mix,0.9333333333333328
IFCB5_2010_325_190408_00048,mix,0.9400000000000004
IFCB5_2010_325_190408_00049,mix,0.8133333333333331
IFCB5_2010_325_190408_00051,mix,0.9333333333333332
IFCB5_2010_325_190408_00052,mix,0.61
IFCB5_2010_325_190408_00053,detritus,0.7466666666666663
IFCB5_2010_325_190408_00054,mix,0.9866666666666668
IFCB5_2010_325_190408_00056,mix,0.8766666666666665
IFCB5_2010_325_190408_00057,mix_elongated,0.9666666666666668
IFCB5_2010_325_190408_00060,Leptocylindrus,0.696666666666667
IFCB5_2010_325_190408_00061,Skeletonema,0.986666666666667
IFCB5_2010_325_190408_00063,mix,0.9566666666666668
IFCB5_2010_325_190408_00064,detritus,0.4366666666666667
IFCB5_2010_325_190408_00066,mix,1.0
IFCB5_2010_325_190408_00067,mix,0.8799999999999998
IFCB5_2010_325_190408_00068,mix,0.5300000000000006
IFCB5_2010_325_190408_00071,mix,0.9433333333333336
IFCB5_2010_325_190408_00072,Thalassiosira_dirty,0.9266666666666672
IFCB5_2010_325_190408_00073,mix,0.6933333333333336
IFCB5_2010_325_190408_00074,mix,0.99
IFCB5_2010_325_190408_00075,mix_elongated,0.4733333333333331
IFCB5_2010_325_190408_00078,mix,0.9400000000000004
IFCB5_2010_325_190408_00079,mix,0.24666666666666665
IFCB5_2010_325_190408_00080,mix,0.9200000000000004
IFCB5_2010_325_190408_00081,detritus,0.9066666666666664
IFCB5_2010_325_190408_00082,detritus,0.6499999999999998
IFCB5_2010_325_190408_00083,mix,0.7166666666666663
IFCB5_2010_325_190408_00086,mix,0.6600000000000004
IFCB5_2010_325_190408_00087,dino30,0.7000000000000003
IFCB5_2010_325_190408_00088,mix,0.6366666666666664
IFCB5_2010_325_190408_00090,Thalassiosira,0.9733333333333336
IFCB5_2010_325_190408_00092,mix,0.9600000000000004
IFCB5_2010_325_190408_00093,mix_elongated,0.8533333333333329
IFCB5_2010_325_190408_00095,mix,0.6000000000000008
IFCB5_2010_325_190408_00096,mix,0.7833333333333328
IFCB5_2010_325_190408_00097,mix,0.3866666666666667
IFCB5_2010_325_190408_00099,mix,0.976666666666667
IFCB5_2010_325_190408_00100,mix,0.8000000000000005
IFCB5_2010_325_190408_00101,Thalassiosira,0.7266666666666668
IFCB5_2010_325_190408_00103,mix,0.2433333333333333
IFCB5_2010_325_190408_00106,Chaetoceros,0.8533333333333336
IFCB5_2010_325_190408_00107,mix_elongated,0.9566666666666666
IFCB5_2010_325_190408_00110,mix,0.9466666666666664
IFCB5_2010_325_190408_00111,detritus,0.9599999999999996
IFCB5_2010_325_190408_00112,ciliate_mix,0.23666666666666655
IFCB5_2010_325_190408_00113,mix_elongated,0.2600000000000001
IFCB5_2010_325_190408_00114,mix,0.7333333333333335
IFCB5_2010_325_190408_00117,mix,0.28
IFCB5_2010_325_190408_00118,mix,0.9866666666666668
IFCB5_2010_325_190408_00119,detritus,0.7566666666666667
IFCB5_2010_325_190408_00120,Pseudonitzschia,0.8200000000000001
IFCB5_2010_325_190408_00122,mix,0.8433333333333337
IFCB5_2010_325_190408_00123,ciliate_mix,0.4066666666666667
IFCB5_2010_325_190408_00125,detritus,0.8599999999999998
IFCB5_2010_325_190408_00126,mix,0.6500000000000005
IFCB5_2010_325_190408_00127,Thalassiosira_dirty,0.7933333333333337
IFCB5_2010_325_190408_00128,Licmophora,0.2566666666666666
IFCB5_2010_325_190408_00129,mix,0.9833333333333338
IFCB5_2010_325_190408_00130,mix,0.9666666666666666
IFCB5_2010_325_190408_00131,mix,0.4499999999999998
IFCB5_2010_325_190408_00132,mix,0.7300000000000001
IFCB5_2010_325_190408_00133,mix,0.4533333333333334
IFCB5_2010_325_190408_00134,mix,0.3233333333333336
IFCB5_2010_325_190408_00135,detritus,0.8266666666666671
